0,1,2,3,4,5,6
img_04341.jpg,264.403811523,414.482683454,312.655138288,180.529654026,1280,750
img_05967.jpg,463.800152369,812.155151366,623.998325891,310.047250475,1280,720
img_00590.jpg,607.215091159,837.791224886,591.434587749,494.497571673,1280,720
img_04740.jpg,398.92034258,702.712402343,507.120404925,277.113377707,1280,720
img_05963.jpg,198.482388088,271.096235003,216.847468785,174.305808203,1280,720
img_05211.jpg,331.345473699,509.576808385,402.274039132,258.968475887,1280,720
img_01392.jpg,651.123393331,839.615565709,587.509809223,454.132984368,1280,974
img_04879.jpg,110.838734763,170.824148995,128.988603865,97.4421889441,1280,720
img_06332.jpg,168.796675546,281.967097691,163.62058367,110.554039478,1280,750
img_01090.jpg,0,24.4242779463,0,0,1518,854
img_07157.jpg,175.664642879,289.23374721,233.014875139,159.678444181,1280,720
img_02074.jpg,467.518779209,762.761404857,610.831778389,364.329226356,1280,720
img_05580.jpg,506.233716692,711.149553571,538.278939383,401.22806004,1280,720
img_05879.jpg,103.304713113,198.537357875,132.458256313,72.7745839528,1280,720
img_07578.jpg,717.103046689,906.836460657,590.242047989,499.880032265,1280,974
img_00141.jpg,344.190393857,435.619594029,275.812399728,237.393716744,1280,974
img_05722.jpg,205.319536584,345.298309326,233.920375279,117.957958153,1280,750
img_00889.jpg,224.668243272,256.178109305,175.688313075,145.037986347,1280,974
img_01562.jpg,115.124285562,129.124003819,76.6841179983,74.043455805,1280,720
img_04415.jpg,60.0107881002,149.831542969,109.726780483,45.8239562171,1280,720
img_02638.jpg,197.461750848,357.896772112,239.705810547,159.088652474,1280,720
img_01781.jpg,300.425286974,483.909127371,389.39579555,248.007283892,1280,720
img_04870.jpg,247.258031028,393.564060756,323.617379325,204.899777004,1280,720
img_02078.jpg,244.178141866,326.005188125,124.002040505,186.254765306,1334,750
img_06508.jpg,0,0,0,0,1280,720
img_07859.jpg,98.09109509,102.915492126,112.556182044,56.1477281537,1276,718
img_01399.jpg,379.916996002,474.796840123,291.137869699,267.569206578,1280,974
img_04991.jpg,0,0,0,10.7403120824,1280,720
img_07833.jpg,326.062496729,651.993756977,475.105111258,209.575219836,1280,720
img_07563.jpg,262.090432303,353.671962193,259.877057757,215.843999045,1280,720
img_02876.jpg,331.390576703,457.685939244,314.258575439,264.153753008,1280,750
img_01134.jpg,263.21616309,425.503976005,341.382032122,203.086579187,1280,720
img_06506.jpg,355.316377707,660.390833989,521.405530249,231.809740203,1276,718
img_06101.jpg,166.520613841,188.184879848,96.1815207343,108.178939972,1280,974
img_00894.jpg,56.4236921925,95.3421062744,93.7490515026,48.2669912066,1192,670
img_06147.jpg,291.443249089,339.122031075,245.056283133,210.464127472,1280,974
img_04247.jpg,215.583469187,328.519221714,208.507712228,140.928689923,1280,750
img_06892.jpg,302.550062452,506.752537319,447.19796317,248.300628662,1280,720
img_01995.jpg,193.552727018,280.048675537,197.335444859,170.005653926,1280,720
img_02188.jpg,379.295474461,540.222734724,357.985273089,325.42031152,1280,720
img_03254.jpg,153.375467573,225.99079677,180.552477155,134.504438128,1280,720
img_00950.jpg,200.827920096,309.510214669,227.267935617,143.702054705,1280,720
img_03439.jpg,161.545936039,265.860682896,228.04070609,140.164162772,1280,720
img_07717.jpg,365.817285267,658.907906669,497.330409459,276.272433145,1280,720
img_04145.jpg,390.541011265,574.538399834,450.043858119,326.821534293,1280,720
img_03776.jpg,257.40647534,398.376936776,297.49871145,184.715907335,1276,718
img_04410.jpg,272.963243212,518.694283622,403.303615025,176.896546228,1280,720
img_03891.jpg,328.57780184,631.118294851,484.599347796,218.94008364,1280,720
img_07514.jpg,60.8552353724,87.3996625629,58.001665388,58.5753577095,1280,750
img_05393.jpg,216.148882219,324.682159424,241.090938023,166.344292743,1280,974
img_04419.jpg,0,0,0,0,1280,720
img_06807.jpg,32.0157440645,66.32459368,39.5713669913,16.0923887576,1280,750
img_02749.jpg,212.228001186,341.370130266,282.244524274,186.421974727,1280,720
img_01685.jpg,243.424342019,377.655421666,257.96282087,189.179150718,1280,720
img_00487.jpg,74.2707673313,148.845224789,91.5185975178,53.1675702333,1732,974
img_06658.jpg,77.594590187,67.5899614606,48.2380948748,75.8674192429,1280,720
img_01860.jpg,86.7859166009,123.341522217,86.9357953754,61.6321727209,1280,720
img_06475.jpg,608.748861041,904.427839006,620.180576869,446.404380798,1280,720
img_04860.jpg,322.607786995,545.349339077,443.235778809,252.135372162,1280,720
img_06469.jpg,146.827971595,298.32207816,219.646693638,113.492619651,1280,720
img_05960.jpg,374.809594834,501.841997419,321.046273368,310.93888419,1280,720
img_00171.jpg,51.1197801997,88.3939579554,47.828843253,35.4498461315,1280,720
img_00230.jpg,85.4801130295,198.85862078,145.483812605,59.6772500448,1280,720
img_03471.jpg,282.914968218,483.841945103,390.774884905,193.406876155,1280,720
img_05489.jpg,225.931336539,385.777805873,251.412200928,156.356440953,1280,720
img_00857.jpg,301.625814097,523.991200856,349.572952747,207.227224554,1276,718
img_01224.jpg,362.194386891,458.133021763,337.233232771,269.584541798,1280,974
img_02347.jpg,19.4979533851,77.5101070402,61.2708028129,5.52580957858,1518,854
img_00446.jpg,221.495827266,413.526654925,325.848388672,155.144989831,1280,720
img_05958.jpg,585.826200484,713.478785926,473.738185338,443.29615368,1280,974
img_03324.jpg,310.32327434,383.079921178,275.802110945,215.78335183,1280,974
img_02766.jpg,320.040501867,518.447100639,402.71931621,246.481673649,1276,718
img_02066.jpg,269.316738674,422.258518764,369.929765974,214.310376303,1280,720
img_00582.jpg,147.717373712,295.768454415,214.974474226,109.083938599,1280,720
img_07419.jpg,309.504069601,312.604762486,208.124193464,256.311013256,1280,974
img_04603.jpg,246.818789414,404.770812988,365.452924456,192.609097276,1280,750
img_01366.jpg,87.9942716871,150.674612863,125.522984096,65.325516292,1280,720
img_05896.jpg,483.39515141,852.729928154,583.27571324,332.273303441,1280,720
img_06097.jpg,197.746488026,245.700814383,189.468601772,172.319146565,1280,720
img_00128.jpg,541.85268075,626.148856029,442.914515904,417.722959655,1280,974
img_04675.jpg,509.097959926,664.950387137,473.550763811,369.984661034,1280,974
img_04181.jpg,112.151797159,263.865007673,172.559269497,82.2066715784,1280,720
img_06302.jpg,300.378693172,528.563755581,392.482038226,208.693125589,1280,720
img_05341.jpg,333.523464204,585.488717217,496.63822719,266.032415118,1280,720
img_02709.jpg,393.822637287,647.277439663,546.924830845,302.843260084,1280,720
img_03440.jpg,367.131875243,514.798976353,360.665043422,245.859468221,1280,974
img_01444.jpg,277.229175568,389.836120606,291.247667585,235.085154942,1280,720
img_01918.jpg,455.42754037,791.471557617,598.46418108,295.307767051,1280,720
img_04705.jpg,95.9652300392,119.977645874,27.4256842477,71.6882113898,1280,750
img_02687.jpg,44.1401526331,53.5997336251,20.1799229213,42.5184954489,1280,750
img_00760.jpg,355.676879883,678.363037109,482.46773856,234.038388389,1280,720
img_06510.jpg,260.561259678,475.700591633,423.576262338,177.210908106,1276,718
img_07110.jpg,384.925231935,653.701956611,539.895237514,299.579462324,1280,720
img_05087.jpg,495.143700327,838.378759111,604.600541389,345.001310893,1276,718
img_05292.jpg,413.66988046,593.553815571,400.26537214,321.783076694,1280,720
img_02487.jpg,359.68213422,625.107945034,465.518580845,254.047828061,1280,750
img_04136.jpg,278.734989166,456.260550363,406.746913365,245.50063542,1280,720
img_03475.jpg,64.2359852791,96.2383821351,52.2887073074,51.1666178703,1244,700
img_05613.jpg,200.792190007,285.179595947,216.054643903,166.135327475,1280,720
img_00138.jpg,261.619393485,447.219412667,393.538120815,193.076624189,1280,720
img_00119.jpg,0,0,0,0,1276,718
img_02305.jpg,213.652937753,311.817387172,232.013898577,189.321408953,1280,720
img_06371.jpg,507.734067304,629.499555314,409.635009766,331.76063558,1280,974
img_02993.jpg,502.723429748,602.199445451,433.133632115,384.307938712,1280,974
img_07191.jpg,312.746650151,531.705671038,421.608537946,239.409427643,1280,720
img_02865.jpg,49.0383272256,54.1741561208,76.9050289394,6.31798193924,1276,718
img_05908.jpg,54.2210606167,61.1662891931,32.0169040135,52.0499365669,1280,720
img_00764.jpg,399.193857398,549.818638393,296.721888951,324.260907514,1280,750
img_03853.jpg,254.65638297,389.975847517,237.731889997,169.722190925,1280,750
img_04423.jpg,229.738774095,327.519761835,258.725277969,170.63200501,1276,718
img_01530.jpg,113.396526405,200.651274408,160.764036655,96.144923142,1192,670
img_05196.jpg,3.28070525612,7.54787513189,2.1554519449,18.6265545232,1280,720
img_00765.jpg,107.355590548,143.290721349,108.653989519,100.475825582,1280,720
img_06210.jpg,273.371601105,389.114946638,261.270119803,225.616681235,1280,720
img_01377.jpg,226.158003126,399.409441267,364.445887974,189.417085647,1280,720
img_01237.jpg,0,0,0,0,1280,750
img_02235.jpg,160.785819462,233.569946289,160.752825056,132.659912109,1280,720
img_00697.jpg,662.759126117,854.523577011,595.026288714,457.730166981,1280,974
img_05119.jpg,421.668859211,683.797520229,544.274248395,331.297653745,1280,720
img_04130.jpg,153.988468306,206.8881761,203.892944064,143.24641381,1192,670
img_03410.jpg,88.7561636991,169.097305673,145.554936682,47.6813229239,1276,718
img_06798.jpg,210.051065173,416.220310756,277.596544538,129.074862344,1280,720
img_07689.jpg,431.845338005,787.664271766,564.308253697,284.633077894,1280,720
img_07122.jpg,120.995815822,209.692644392,154.932752337,78.6310877118,1280,720
img_04661.jpg,433.930729458,754.98892648,618.656398229,310.450286865,1280,720
img_07156.jpg,0,34.0191732134,16.1911746434,2.60783538222,1280,720
img_01561.jpg,0,0,0,9.86815120494,1280,720
img_06268.jpg,171.346396208,227.807878767,164.59740775,130.562577929,1280,750
img_07120.jpg,318.789328848,428.496616909,266.768842425,261.551141739,1280,750
img_02318.jpg,184.581577778,261.489868164,160.350069318,134.690791368,1280,750
img_05076.jpg,373.747109005,505.349382673,355.750710623,297.992649078,1280,720
img_04835.jpg,37.8939087051,61.0454613823,32.9262787955,52.0143781391,1280,720
img_02899.jpg,244.664865221,404.825788226,326.359078543,193.257690157,1280,720
img_00599.jpg,61.6110951561,60.7850265503,48.4518705095,49.0511809077,1280,720
img_02077.jpg,88.5318354199,100.80859593,104.385975429,71.429292134,1280,720
img_05835.jpg,580.821860176,936.195940291,782.719464983,448.119523186,1280,720
img_05882.jpg,361.513121467,555.144827706,437.209516253,281.631774902,1280,720
img_06238.jpg,146.84640067,258.11503819,230.82207816,110.154173715,1280,720
img_05927.jpg,101.671383551,203.599248886,138.810027804,44.2517980932,1192,670
img_02636.jpg,246.586987496,371.085771833,279.059775216,153.054409504,1280,924
img_06207.jpg,86.4578471866,161.707959857,146.624385289,61.5804106847,1280,720
img_05434.jpg,56.5871306827,89.3489619663,71.3137762886,53.8066332681,1280,720
img_01171.jpg,0,0,0,0,1276,718
img_03943.jpg,321.67413405,456.568516322,315.143280029,231.224707195,1280,750
img_02416.jpg,205.786202635,366.294237954,230.020223754,135.259608201,1192,670
img_00962.jpg,512.973175866,648.401881629,429.664263044,365.345110553,1280,974
img_03220.jpg,63.1223099572,149.589930943,94.892240252,49.8755111014,1280,720
img_06831.jpg,0,0,0,0,1280,750
img_07700.jpg,237.812339238,388.434361049,286.250893729,201.244149889,1280,720
img_03166.jpg,95.7873213291,178.37037032,124.857060773,36.4728033967,1192,670
img_05322.jpg,186.304987839,345.489990507,232.88168117,82.6655220986,1192,670
img_03554.jpg,191.137880087,421.321062361,336.018763951,57.6322802474,1280,750
img_07354.jpg,336.77226305,421.905779157,201.089826311,292.942132269,1280,750
img_07084.jpg,334.109442575,417.325134277,86.1711229594,255.013959748,1280,750
img_07060.jpg,289.469808851,369.737984794,183.082515171,248.762128012,1280,720
img_00164.jpg,245.611999716,369.750587702,210.774284328,199.461975268,1334,750
img_04115.jpg,261.2027468,323.134504046,250.274832589,211.823321751,1280,720
img_05488.jpg,145.461792265,300.389404297,220.81691197,113.742619923,1280,720
img_01519.jpg,225.178822109,287.187173026,202.766331264,213.145138877,1280,720
img_02949.jpg,402.138625555,650.312935966,559.322814941,307.93422154,1280,720
img_05792.jpg,221.965713501,286.011766706,209.928131103,179.992986407,1280,720
img_00724.jpg,173.197426966,297.465798514,188.036760603,85.2447024415,1280,750
img_06496.jpg,231.030586788,447.86782401,327.326180594,135.362021583,1280,720
img_07143.jpg,88.063089507,146.75176348,81.2957436697,82.3312977384,1280,720
img_06321.jpg,358.704103741,462.540283203,314.598105294,302.955281394,1280,720
img_00642.jpg,369.658821651,695.294974189,485.074550083,254.375430516,1280,720
img_01684.jpg,146.279881341,311.82610648,209.450531006,102.277687618,1280,720
img_07147.jpg,0,0,0,0,1276,718
img_07278.jpg,186.305241925,414.51978411,313.201141357,24.9639339745,1280,750
img_03992.jpg,43.0920238494,109.201747605,80.8987196346,12.2669549733,1518,854
img_02734.jpg,275.19273213,556.499459403,405.628923689,176.172098432,1280,720
img_00180.jpg,314.692727157,412.54372733,262.620784214,269.062144416,1280,750
img_01552.jpg,389.279219217,663.152823042,476.09868799,277.1265675,1276,718
img_04257.jpg,185.444853136,311.167138099,168.290363448,128.305460725,1334,750
img_05953.jpg,282.434071132,378.803623745,304.778333391,240.32717841,1280,720
img_02565.jpg,284.876125881,367.698407854,243.770839146,251.127499172,1280,720
img_00902.jpg,421.489032336,537.803213937,389.237409319,334.60519416,1280,974
img_03711.jpg,349.129592351,604.183262417,485.519321987,268.635561807,1280,720
img_02252.jpg,362.939562117,449.849068778,280.996943882,287.443654878,1280,750
img_05016.jpg,304.944566999,408.288966587,315.878753662,271.156261989,1280,720
img_00618.jpg,275.00447716,446.591936657,348.975032534,227.38854238,1192,670
img_03399.jpg,79.7687305724,155.253688267,82.1373040337,54.7682925632,1280,720
img_04872.jpg,44.7309667723,98.5197230749,68.4156581331,31.022267001,1280,720
img_05284.jpg,69.4428866759,94.1147504531,46.7922101702,65.487965473,1280,974
img_02890.jpg,28.1496671268,55.0426646641,65.842715672,18.7834606852,1280,720
img_02096.jpg,546.349729811,930.928867886,574.509233749,327.233791351,1280,750
img_05525.jpg,305.77513831,536.176932199,318.389020647,225.782285418,1280,720
img_03670.jpg,170.614217009,212.060546875,125.996562413,135.691855635,1280,750
img_05454.jpg,119.304848569,181.791488682,42.9818770332,95.3291569436,1334,750
img_01043.jpg,45.1758027076,81.4763750349,52.5946916853,40.997037547,1280,720
img_02656.jpg,267.466866629,481.702357701,312.524283273,198.247187478,1280,720
img_01537.jpg,340.309851509,572.962515697,471.959359305,272.138287681,1280,720
img_06272.jpg,0,0,0,0,1276,718
img_04696.jpg,209.058472089,451.349094936,365.392674037,71.0375649589,1280,750
img_05724.jpg,310.458869934,607.465820314,428.052019392,196.384428569,1280,720
img_07663.jpg,390.800403322,538.820146833,395.815080915,256.599065201,1280,974
img_01441.jpg,419.653875489,559.140450614,283.002907889,322.640061378,1280,750
img_04369.jpg,252.277802059,339.659641811,249.800742013,218.928778512,1280,720
img_00102.jpg,259.12902832,357.335030692,243.032793318,219.578713008,1280,720
img_00046.jpg,181.515506336,291.333552769,199.830409459,122.257960694,1280,750
img_05754.jpg,266.868675777,379.568699428,266.527230399,194.762424741,1280,720
img_05790.jpg,320.320619856,546.455557687,461.184212821,242.056495121,1280,720
img_05492.jpg,704.991396223,844.859706331,628.064400811,527.380649772,1280,974
img_01640.jpg,146.70200433,367.875584194,272.372894287,1.60228999864,1280,750
img_06547.jpg,206.492529256,356.264835903,296.255205427,126.31305916,1192,670
img_04306.jpg,483.191268783,742.233712331,477.472882952,358.709309782,1280,750
img_03488.jpg,283.527554103,526.784537179,376.723502023,200.067067828,1280,720
img_04726.jpg,0,0,0,3.60927241403,1276,718
img_05828.jpg,263.810532434,431.204049247,273.025469099,164.99998314,1280,750
img_01688.jpg,75.8670330047,99.6424647737,59.4680513657,77.4875041415,1280,720
img_00959.jpg,305.916564805,428.134634835,247.072252546,213.164321014,1280,750
img_00331.jpg,199.970201765,273.74306815,190.701468331,160.972758702,1280,720
img_01689.jpg,569.162446839,712.407444543,502.46446882,426.594150135,1280,974
img_04657.jpg,271.524328504,448.906991141,391.666913714,220.525817871,1280,720
img_07895.jpg,333.063243459,630.665987287,449.555743762,193.83674189,1276,718
img_00172.jpg,43.9443070547,115.913903373,102.647149222,34.9500479017,1280,720
img_04156.jpg,218.049994877,370.456412179,329.402247838,185.310896465,1280,720
img_07436.jpg,409.266153064,541.884329659,433.593401227,343.131155286,1280,720
img_03886.jpg,224.359963622,287.975027902,152.769601005,161.880050387,1280,750
img_06541.jpg,42.2844775233,91.813765117,60.8138717244,33.3281187076,1192,670
img_01618.jpg,180.175413404,379.536089216,297.984967913,117.727628435,1280,720
img_07079.jpg,0,0,0,0,1280,720
img_02268.jpg,771.841147288,1195.93601772,967.521798269,613.501232692,1280,720
img_03252.jpg,261.926603113,473.561605998,371.869543076,161.587408713,1276,718
img_04476.jpg,86.1342470987,101.455786569,74.3726730349,75.4038415636,1280,720
img_00798.jpg,216.208338056,414.929417202,334.024745396,140.293276651,1280,720
img_06137.jpg,442.525051594,538.136901855,368.661150251,331.525662422,1280,974
img_05192.jpg,263.211724417,363.632093157,271.937561035,224.000464848,1280,720
img_04405.jpg,506.574194773,722.323346817,562.008928571,416.773371015,1280,720
img_00292.jpg,353.898124695,528.200814383,421.204921178,288.078763144,1280,720
img_03502.jpg,281.66355678,418.067626953,323.39163644,240.820533208,1280,720
img_06939.jpg,310.77249527,390.104675293,273.447570801,257.013007573,1280,720
img_03210.jpg,305.640199252,391.156616211,285.334886823,209.824345623,1280,974
img_03229.jpg,360.978273665,494.725734166,371.539219447,295.699081421,1280,720
img_03283.jpg,422.101298742,816.586826869,539.469909668,251.02822985,1280,720
img_04453.jpg,0,0,0,0,1280,750
img_00966.jpg,195.884202208,327.683040074,247.175249372,147.741743496,1280,750
img_01724.jpg,329.056074961,569.432939802,469.009660993,247.104492188,1280,720
img_02838.jpg,565.761419023,949.335937497,787.008666994,428.390186853,1280,720
img_05721.jpg,244.266026429,272.752707345,221.534598214,175.502987794,1280,974
img_03238.jpg,256.139594487,361.426871163,273.474099295,210.759879521,1280,720
img_03490.jpg,168.470685652,299.873494284,204.770091465,117.775845017,1192,670
img_00285.jpg,352.542196003,479.830583845,345.868595668,296.599813189,1280,720
img_06033.jpg,129.64581166,159.206477574,2.39919304848,99.2338529655,1280,750
img_06189.jpg,206.893672943,424.708426339,280.904257638,138.33165305,1280,720
img_03074.jpg,298.519379752,526.983075823,356.43208095,192.199238368,1280,720
img_01142.jpg,421.151717051,687.260654994,587.022225514,343.520949227,1280,720
img_00833.jpg,131.23455865,170.321720668,101.42250061,113.477770942,1280,720
img_04118.jpg,0.0503823087951,49.530481611,26.0526357378,0,1280,720
img_05539.jpg,78.0632625307,128.743384225,90.3901454383,60.7650436675,1280,720
img_01548.jpg,251.203310081,430.017948151,343.682778154,171.588400807,1276,718
img_00272.jpg,360.514199395,614.363795691,507.408534459,291.173597063,1280,720
img_01593.jpg,426.260065352,581.017020091,426.504996163,344.41216605,1280,720
img_03928.jpg,201.121620451,261.512276786,174.228973389,167.389240265,1280,720
img_03847.jpg,93.4276546752,93.5523877823,69.5857729229,87.9726546151,1280,720
img_01286.jpg,0,0,0,0,1280,720
img_05222.jpg,426.967231206,585.287433899,323.958528791,360.302476201,1192,670
img_02964.jpg,318.046868256,403.835362026,294.226553781,241.211342199,1280,974
img_02119.jpg,299.472075871,531.994628906,462.012547084,236.267975398,1280,720
img_04390.jpg,169.039147241,270.419682094,132.971256801,126.45734208,1280,750
img_02398.jpg,279.583756583,440.902230399,334.775434222,236.680085318,1280,720
img_02889.jpg,321.095989772,516.431274414,474.342564174,255.096040453,1280,720
img_07818.jpg,133.699766227,333.821759905,269.685908726,26.5676778342,1280,750
img_00493.jpg,93.3443559919,149.875706264,159.336536953,103.674152919,1280,720
img_06042.jpg,291.392367227,480.488150461,399.202706473,221.787087577,1280,720
img_03426.jpg,184.647892203,208.792245047,102.605623518,168.466827699,1280,750
img_06637.jpg,0,0,0,0,1280,720
img_05563.jpg,196.529421125,377.082999093,245.254298619,143.109185355,1280,720
img_06851.jpg,170.525653022,201.410457066,142.821709769,119.825330462,1280,720
img_01405.jpg,219.445847103,424.825134277,315.425698417,132.243657793,1280,720
img_06273.jpg,288.133106232,569.075622559,454.208679199,199.947419848,1280,720
img_00311.jpg,201.809942722,461.110796247,348.72970581,26.9610796656,1280,750
img_03361.jpg,219.305925574,311.669769287,218.870893206,190.361150367,1280,974
img_00407.jpg,502.80480521,850.720563617,694.348842074,394.271997724,1280,720
img_06806.jpg,324.612769127,490.780651433,356.652209044,257.968191147,1518,854
img_06522.jpg,246.535238538,349.968261719,233.715994699,200.77117375,1280,720
img_02956.jpg,210.085385799,334.417528425,238.232269287,71.8743059636,1280,924
img_04272.jpg,143.514071192,170.155585153,56.5815244402,113.793943609,1280,750
img_05251.jpg,204.219936643,263.536573138,191.130610875,158.950673512,1280,720
img_04037.jpg,230.924647195,292.285330636,220.23627145,197.520299639,1280,720
img_00979.jpg,320.502591542,403.98223877,298.523123605,249.361755916,1280,974
img_01669.jpg,353.026207514,698.244628909,519.03969901,224.713840485,1280,720
img_06611.jpg,372.010014875,524.209376744,393.432747977,251.587614877,1280,974
img_05915.jpg,653.276667049,811.374424526,585.95668248,470.585318565,1280,974
img_00646.jpg,410.891553811,493.70653425,381.774771554,322.524462087,1280,974
img_04129.jpg,138.920439311,322.105451311,235.317143031,100.186864308,1280,720
img_06440.jpg,147.726606641,211.725878034,154.181115287,132.172430584,1280,720
img_03750.jpg,186.273953574,235.340641567,172.116437639,160.145730972,1280,720
img_05378.jpg,108.534084218,211.73794256,178.336530821,80.6597868035,1192,670
img_04503.jpg,0,0,0,0,1280,750
img_06037.jpg,198.370086295,318.136945452,218.448987689,128.195796694,1280,750
img_07319.jpg,313.191866193,477.773219517,360.900508335,268.855975015,1280,720
img_06922.jpg,491.536363873,664.544808526,464.639805385,405.347589765,1280,720
img_06646.jpg,216.456613064,421.130037853,333.111264876,137.619187594,1518,854
img_02739.jpg,175.417210374,397.659170968,294.301997594,20.1966363404,1280,750
img_06076.jpg,216.680549213,324.690486363,234.625483922,160.435860668,1280,974
img_04323.jpg,0,0,0,0,1280,750
img_06021.jpg,665.04410158,856.954868863,590.075770789,465.049764972,1280,974
img_04496.jpg,285.302843367,412.398027693,266.878073556,233.505223479,1280,750
img_05439.jpg,291.358942304,510.047084263,436.535818917,217.534986223,1280,720
img_05137.jpg,135.335843222,180.712716239,144.645353045,113.430625371,1280,720
img_02857.jpg,55.991138041,156.847945843,136.900925977,31.335573256,1518,854
img_07409.jpg,664.149529594,1049.03547014,870.812290737,533.548916409,1280,720
img_06369.jpg,87.4498426916,90.6480438028,0,51.5730619431,1244,700
img_04719.jpg,158.57050487,184.692513602,118.859361921,116.417925698,1280,720
img_01802.jpg,61.217959438,104.427869456,80.8374711785,20.6098352586,1192,670
img_00620.jpg,421.633104596,696.231427874,608.444344657,341.705924444,1280,720
img_05156.jpg,135.535620281,203.953922817,155.042637417,117.101137979,1280,720
img_01966.jpg,363.179462979,701.23892648,494.574366978,253.99515152,1280,720
img_01716.jpg,0,0,0,0,1276,718
img_05640.jpg,96.9087634769,215.875026158,170.68724496,55.8364309582,1280,720
img_01657.jpg,512.541744844,673.9113072,454.338291713,356.402529103,1280,974
img_05241.jpg,56.8878078462,86.0504204886,44.2482594081,46.6007270133,1280,720
img_00484.jpg,112.377703531,299.697984968,197.830461774,60.7320233753,1280,720
img_05475.jpg,0,0,0,0,1280,720
img_03866.jpg,168.930379323,269.656328474,240.755070278,141.510220936,1280,720
img_02522.jpg,178.587177822,356.118055071,286.590118408,131.652039119,1280,720
img_04250.jpg,10.2867536034,19.1865239825,29.9802344186,12.9122032438,1280,720
img_07528.jpg,455.119524683,660.850655691,366.56943185,291.654288769,1280,750
img_05516.jpg,340.254257747,461.649649484,344.700012207,287.83637728,1280,720
img_02622.jpg,386.874495916,522.314104353,341.728733607,313.52148056,1280,720
img_02560.jpg,0,0,0,0,1280,720
img_06346.jpg,126.001473836,221.703055246,177.550702776,110.596373422,1280,720
img_06426.jpg,199.826040745,310.780596052,227.271270752,103.286305905,1280,924
img_00584.jpg,174.210798911,287.963574273,240.312079838,133.624984196,1192,670
img_05857.jpg,219.113804953,453.122035435,342.064884731,140.384134565,1280,720
img_03801.jpg,472.65963895,713.742327011,512.844194685,378.361369882,1280,750
img_03446.jpg,687.696270397,864.584612166,600.594744,503.67543098,1280,974
img_07183.jpg,91.3382046562,135.387834822,95.5093492783,84.3813453401,1280,720
img_06698.jpg,346.296419415,494.746704102,383.137817383,290.644144331,1280,720
img_05718.jpg,231.468593053,325.704520089,263.026144845,200.234989439,1280,720
img_04266.jpg,120.655570711,163.127702986,139.160385132,107.178386961,1280,720
img_01571.jpg,221.365903105,348.016553606,265.685686384,155.477451427,1280,750
img_00280.jpg,186.44801259,293.038118635,238.434018135,157.742140634,1192,670
img_07330.jpg,474.16923523,623.707013811,448.130144392,410.285748073,1280,720
img_07237.jpg,168.997756413,336.77280971,226.203482491,113.354971749,1280,720
img_02842.jpg,73.9983211245,135.387551444,118.753117153,60.6432805743,1280,720
img_00927.jpg,513.467625208,709.423784526,469.970615932,426.49759565,1280,720
img_01179.jpg,175.352096558,320.776628767,195.20551409,116.189358575,1280,720
img_06685.jpg,6.13045347909,29.5905353597,3.50650339041,3.04278284152,1276,718
img_01211.jpg,100.421228579,262.832772391,208.790871757,31.2354287931,1280,750
img_07054.jpg,375.639409678,538.569074358,399.073181153,283.783449241,1280,974
img_07799.jpg,426.431383406,702.06756592,600.254647389,342.127966201,1280,720
img_06812.jpg,386.428336347,739.723180499,525.586976188,240.107495035,1276,718
img_01222.jpg,185.204944611,345.764683315,212.690080915,97.3330429622,1280,720
img_05244.jpg,206.504001617,461.199384417,360.332554409,142.102992194,1280,720
img_00196.jpg,0,0,0,0,1276,718
img_07179.jpg,53.7595367432,78.761640276,69.9198423114,48.4433586257,1280,720
img_02309.jpg,216.634128775,462.249799456,348.753509522,36.6070185388,1280,750
img_00591.jpg,518.807912554,695.841326034,464.274989537,428.300089155,1280,720
img_07505.jpg,36.4407012718,63.2151718478,55.3688437257,28.2274806925,1192,670
img_07792.jpg,106.226463318,167.320164272,105.569795881,81.6181550708,1280,720
img_05038.jpg,366.373885018,462.811802455,327.402866909,304.73538535,1280,720
img_04814.jpg,614.168216296,696.728690011,474.485081264,466.673279215,1280,974
img_03831.jpg,262.17099435,339.821842738,247.390289307,188.204824618,1280,974
img_00030.jpg,85.9203764371,93.2729557583,50.5533490862,69.5014638559,1280,750
img_05916.jpg,295.02903768,482.111920221,354.956483568,204.081498214,1192,670
img_02372.jpg,0,0,0,0,1280,720
img_06946.jpg,179.665689469,197.60092599,88.2949502126,147.123977116,1280,720
img_06921.jpg,212.166167668,334.033767428,236.568542208,175.701930353,1192,670
img_04624.jpg,126.091596058,162.601460048,144.365713937,121.554524558,1280,720
img_02648.jpg,294.169873238,353.523363386,275.355922154,215.142160075,1280,974
img_02920.jpg,397.036089215,765.456542971,561.389029367,273.033599854,1280,720
img_01198.jpg,124.416204452,249.362649679,212.016005516,82.4711636305,1518,854
img_07594.jpg,392.643666948,534.040352958,368.850664411,303.227806091,1280,720
img_07628.jpg,10.420911591,26.9484994582,33.1834663493,18.2022401137,1276,718
img_05074.jpg,41.5819219179,125.796243872,107.226956231,37.2463522212,1192,670
img_07270.jpg,0,0,0,0,1276,718
img_00380.jpg,44.3518097059,80.8353424074,88.5839952743,56.8383325849,1280,720
img_05268.jpg,367.774690902,511.65889195,355.727778843,291.811785017,1280,720
img_03069.jpg,264.71194676,343.812212263,265.475006103,221.719551087,1280,720
img_06401.jpg,216.581701551,378.08820452,348.500518799,161.68245588,1280,720
